league.year,league.name.full,entry.name,entry.key,team.key,club.key
1985,Southern League,Birmingham,BIR,BIR,BIR
1985,Texas League,Jackson,JAC,JAC,JAC
1985,Texas League,Shreveport,SHR,SHR,SHR
1985,Texas League,Arkansas,ARK,ARK,ARK
1985,Texas League,Tulsa,TUL,TUL,TUL
1985,Texas League,El Paso,EP,EP,EP
1985,Texas League,Beaumont,BEA,BEA,BEA
1985,Texas League,San Antonio,SA,SA,SA
1985,Texas League,Midland,MID,MID,MID
1985,California League,Stockton,STO,STO,STO
1985,California League,Modesto,MOD,MOD,MOD
1985,California League,Redwood,RED,RED,RED
1985,California League,Reno,REN,REN,REN
1985,California League,San Jose,SJ,SJ,SJ
1985,California League,Salinas,SAL,SAL,SAL
1985,California League,Fresno,FRE,FRE,FRE
1985,California League,Visalia,VIS,VIS,VIS
1985,California League,Bakersfield,BAK,BAK,BAK
1985,Carolina League,Lynchburg,LYN,LYN,LYN
1985,Carolina League,Salem,SAL,SAL,SAL
1985,Carolina League,Hagerstown,HAG,HAG,HAG
1985,Carolina League,Prince William,PW,PW,PW
1985,Carolina League,Peninsula,PEN,PEN,PEN
1985,Carolina League,Durham,DUR,DUR,DUR
1985,Carolina League,Kinston,KIN,KIN,KIN
1985,Carolina League,Winston-Salem,WS,WS,WS
1985,Florida State League,Fort Myers,FM,FM,FM
1985,Florida State League,St. Petersburg,STP,STP,STP
1985,Florida State League,Tampa,TAM,TAM,TAM
1985,Florida State League,Clearwater,CLE,CLE,CLE
1985,Florida State League,Fort Lauderdale,FL,FL,FL
1985,Florida State League,West Palm Beach,WPB,WPB,WPB
1985,Florida State League,Vero Beach,VB,VB,VB
1985,Florida State League,Miami,MIA,MIA,MIA
1985,Florida State League,Osceola,OSC,OSC,OSC
1985,Florida State League,Winter Haven,WH,WH,WH
1985,Florida State League,Lakeland,LAK,LAK,LAK
1985,Florida State League,Daytona Beach,DB,DB,DB
1985,Midwest League,Appleton,APP,APP,APP
1985,Midwest League,Kenosha,KEN,KEN,KEN
1985,Midwest League,Madison,MAD,MAD,MAD
1985,Midwest League,Wausau,WAU,WAU,WAU
1985,Midwest League,Beloit,BEL,BEL,BEL
1985,Midwest League,Cedar Rapids,CR,CR,CR
1985,Midwest League,Clinton,CLI,CLI,CLI
1985,Midwest League,Waterloo,WAT,WAT,WAT
1985,Midwest League,Peoria,PEO,PEO,PEO
1985,Midwest League,Springfield,SPR,SPR,SPR
1985,Midwest League,Quad Cities,QC,QC,QC
1985,Midwest League,Burlington,BUR,BUR,BUR
1985,New York-Pennsylvania League,Oneonta,ONE,ONE,ONE
1985,New York-Pennsylvania League,Utica,UTI,UTI,UTI
1985,New York-Pennsylvania League,Little Falls,LF,LF,LF
1985,New York-Pennsylvania League,Watertown,WAT,WAT,WAT
1985,New York-Pennsylvania League,Auburn,AUB,AUB,AUB
1985,New York-Pennsylvania League,Geneva,GEN,GEN,GEN
1985,New York-Pennsylvania League,Newark,NEW,NEW,NEW
1985,New York-Pennsylvania League,Elmira,ELM,ELM,ELM
1985,New York-Pennsylvania League,Jamestown,JAM,JAM,JAM
1985,New York-Pennsylvania League,Erie,ERI,ERI,ERI
1985,New York-Pennsylvania League,Niagara Falls,NF,NF,NF
1985,New York-Pennsylvania League,Batavia,BAT,BAT,BAT
1985,Northwest League,Everett,EVE,EVE,EVE
1985,Northwest League,Bellingham,BEL,BEL,BEL
1985,Northwest League,Spokane,SPO,SPO,SPO
1985,Northwest League,Tri-Cities,TC,TC,TC
1985,Northwest League,Eugene,EUG,EUG,EUG
1985,Northwest League,Bend,BEN,BEN,BEN
1985,Northwest League,Salem,SAL,SAL,SAL
1985,Northwest League,Medford,MED,MED,MED
1985,South Atlantic League,Asheville,ASH,ASH,ASH
1985,South Atlantic League,Greensboro,GBO,GBO,GBO
1985,South Atlantic League,Sumter,SUM,SUM,SUM
1985,South Atlantic League,Spartanburg,SPA,SPA,SPA
1985,South Atlantic League,Gastonia,GAS,GAS,GAS
1985,South Atlantic League,Florence,FLO,FLO,FLO
1985,South Atlantic League,Columbia,CBA,CBA,CBA
1985,South Atlantic League,Charleston,CHA,CHA,CHA
1985,South Atlantic League,Savannah,SAV,SAV,SAV
1985,South Atlantic League,Macon,MAC,MAC,MAC
1985,Appalachian League,Bristol,BRI,BRI,BRI
1985,Appalachian League,Johnson City,JC,JC,JC
1985,Appalachian League,Wytheville,WYT,WYT,WYT
1985,Appalachian League,Bluefield,BLU,BLU,BLU
1985,Appalachian League,Elizabethton,ELI,ELI,ELI
1985,Appalachian League,Pulaski,PUL,PUL,PUL
1985,Appalachian League,Kingsport,KIN,KIN,KIN
1985,Gulf Coast League,Rangers,RAN,RAN,RAN
1985,Gulf Coast League,Dodgers,DOD,DOD,DOD
1985,Gulf Coast League,Braves,BRA,BRA,BRA
1985,Gulf Coast League,Blue Jays,BJ,BJ,BJ
1985,Gulf Coast League,Pirates,PIR,PIR,PIR
1985,Gulf Coast League,Yankees,YAN,YAN,YAN
1985,Gulf Coast League,White Sox,WS,WS,WS
1985,Gulf Coast League,Royals,ROY,ROY,ROY
1985,Gulf Coast League,Reds,RED,RED,RED
1985,Gulf Coast League,Astros,AST,AST,AST
1985,Pioneer League,Great Falls,GF,GF,GF
1985,Pioneer League,Helena,HEL,HEL,HEL
1985,Pioneer League,Medicine Hat,MH,MH,MH
1985,Pioneer League,Butte,BUT,BUT,BUT
1985,Pioneer League,Salt Lake City,SLC,SLC,SLC
1985,Pioneer League,Billings,BIL,BIL,BIL
1985,Pioneer League,Pocatello,POC,POC,POC
1985,Pioneer League,Idaho Falls,IF,IF,IF
